content,label
"bugungi shiddat bilan rivojlanib borayotgan dunyoda til bilish juda muhim ahamiyat kasb etadi. hozirda inson qanday kasb egasi yoki qaysi soha vakili bo’lmasin, o’z ona tilidan tashqari boshqa chet tillarini bilishi zamon talabiga aylanib bormoqda. bugungi kunda globallashuv sharoitida o’zbekiston respublikasi mehnat bozorida ham kadrlarning chet tillarini bilishiga katta eʼtibor berilmoqda. hozirda o’zbekistondagi taʼlim muassasalarida asosan quyidagi to’rtta xorijiy tillar (bular xalqaro maydonda tan olingan chet tillari) o’qitilmoqda ingliz, rus, nemis va fransuz tillari. shundan kelib chiqqan holda, taʼlim muassasalarida o’qitiladigan chet tillari ro’yxatiga arab va ispan tillarini ham qo’shish maqsadga muvofiq bo’lar edi. chunki, arab va ispan tillari ham bmtning rasmiy ishchi tillari ro’yxatiga kiritilgan hamda xalqaro miqyosda katta ahamiyatga ega. xususan, arab tilida saudiya arabistoni, birlashgan arab amirliklari, misr, tunis va boshqa qirq ga yaqin mamlakatda so’zlashiladi. ushbu tilda so’zlashuvchilar soni uch yuz o‘n million kishini tashkil etadi. ispan tilida esa ispaniya, argentina, meksika, urugvay, venesuela va dunyoning boshqa shu kabi yigirma to‘rt mamlakatida so’zlashiladi hamda so’zlashuvchilar soni to‘rt yuz yetmish million kishini tashkil etadi. bundan tashqari, ispan tili so’zlashuvchilar soni bo’yicha dunyoda ingliz tilidan keyingi ikkinchi o’rinda turadi. yuqoridagilarni inobatga olgan holda, o’zbekistonni xalqaro hamjamiyatga integratsiyalashish jarayonini tezlashtirish, mamlakatimizning xalqaro maydondagi nufuzini yana-da oshirish hamda raqobatbardosh kadrlarni tayyorlash maqsadida taʼlim muassasalarida o’qitilayotgan chet tillari ro’yxatiga arab va ispan tillarini ham kiritishni taklif etamiz. bir ming  ikki yuz oltmish yetti",7
"toshkent davlat yuridik universiteti mamlakatimizda yuridik kadrlarni tayyorlash va qayta tayyorlash bo’yicha bazaviy oliy taʼlim va ilmiy-metodik muassasa hisoblanadi. bugungi kunda yuridik sohaga qiziquvchi yoshlarning soni tobora ortib bormoqda. kelajakda yuridik sohaning rivojiga munosib hissa qo’shish andijon, namangan va farg’ona viloyatlari yoshlari uchun ham katta orzu hisoblanadi. to’g’ri, namangan davlat universitetida yuridik fakultet mavjud, ammo mazkur fakultet vodiydagi yoshlarni butunlay qamrab olish imkonini bermaydi. andijon, farg’ona va namanganlik yoshlar ham respublikamizning boshqa viloyatlaridagi tengdoshlari singari o’z hududlarida taʼlim olishni istashadi. andijon viloyatida tdyuu filialining tashkil etilishi, ota-onalarni tashkiliy muammolardan, talabalarni esa toshkent shahrida turar joy izlash va mehnat qilish kabi turli qiyinchiliklardan xalos etishga xizmat qilgan bo’lar edi. yangi o’zbekistonning yoshlari uchun o’z hududlarida, o’z oilalari bag’rida sifatli oliy taʼlim olishni kafolatlash hozirgi globallashuv jarayonida ustuvor ahamiyat kasb etishini chuqur anglagan holda mazkur taklifni amalga oshirish muhim ahamiyat kasb etadi. yuqoridagilarni inobatga olgan holda, o’zbekiston respublikasi adliya vazirligi, oliy va o’rta maxsus taʼlim vazirligi, andijon viloyati hokimligi hamda tegishli mutasaddi tashkilotlar hamkorligida toshkent davlat yuridik universitetining andijon viloyati filialini ochish bo’yicha amaliy chora-tadbirlar ko’rilishini hamda 2022/2023inchi o’quv yilidan boshlab filialda qabul va taʼlim jarayonlari boshlanishini taklif qilamiz. bir ming  ikki yuz sakson olti",7
"o’zbekiston respublikasining amaldagi “taʼlim to’g’risida”gi qonuni to‘qqizinchi moddasining uchinchi qismiga muvofiq, umumiy o’rta taʼlim tashkilotining birinchi sinfiga bolalar ular yetti yoshga to’ladigan yilda qabul qilinadi. hozirgi kunda axborot texnologiyalari, taʼlim olish imkoniyatlari jadal suratlar bilan rivojlanib kelayotgan bir vaqtda bolalarning rivojlanishi, taʼlim olishi va bilim ko’nikmalari ham shunga mos ravishda takomillashib bormoqda. vaholanki, rivojlanish darajamizni doimo taqqoslashga harakat qilinadigan boshqa rivojlangan davlatlarda ham bolalar olti va besh yoshdan maktablarga qabul qilinadi. bu bolaning o’sha paytdagi bilim va ko’nikmalari hamda ota-onasining istagiga bog’liqdir. “taʼlim to’g’risida”gi qonunda belgilangan taqiqlovchi norma tufayli yanvar, fevral va mart oylarida tug’ilgan bolalar yetti yarim, aksariyat hollarda deyarli sakkiz yoshida maktabga chiqishiga to’g’ri kelmoqda. buning natijasida bolaning rivojlanishida yillar yo’qotilmoqda. maʼlumot o’rnida aytish kerakki, o’zbekiston respublikasining bir ming  to‘qqiz yuz to‘qson yettiinchi yildagi “taʼlim to’g’risida”gi qonuni o‘n ikkiinchi moddasining ikkinchi qismida “maktabning birinchi sinfiga bolalar olti-yetti yoshidan qabul qilinishi”ga doir norma belgilangan edi. yangi qonunni qabul qilishganda esa, negadir mazkur yosh “yetti yoshga to’lganda” deb qatʼiy belgilab qo’yildi. ushbu normaning belgilanishi yuqoridagi kabi muammolarning yuzaga kelishiga sabab bo’lmoqda. yuqoridagilarni inobatga olgan holda, o’zbekiston respublikasi oliy majlisi qonunchilik palatasi deputatlari tomonidan amaldagi “taʼlim to’g’risida”gi qonunning to‘qqizinchi moddasi uchinchi qismidagi “yetti” so’zini “olti-yetti” so’zlariga o’zgartirishni nazarda tutuvchi qonun loyihasi ishlab chiqilishini taklif etamiz. ikki ming  to‘rt yuz o‘ttiz sakkiz",7
"bugungi kunda marxamat tumani aholi zich joylashgan hududlardan biriga aylanib bormoqda. avtotransport vositalari harakatining ko’pligi, shahar markazida savdo majmualarining zich joylashganligi, aholining qulay piyodalar yo’lagiga bo’lgan talabining ortib borayotganligini inobatga olgan holda, tuman markazidagi asosiy chorraha atrofida piyodalar uchun zamonaviy yer usti yo’l o’tkazgichini qurish zarur. yildan-yilga yo’l transport hodisalari soni oshib borayotganligi sababli mazkur masalaga masʼullar o’z vaqtida eʼtibor qaratishi zarur. yuqoridagilarni inobatga olgan holda, andijon viloyati marxamat tumani markaziy chorrahasidagi mustaqillik va ipak yo’li ko’chalari kesishmasida piyodalar uchun zamonaviy yer usti yo’l o’tkazgichi qurilishini taklif etamiz. bir ming  sakkiz yuz o‘ttiz bir",5
"o’zbekiston respublikasida davlat oliy taʼlim muassasalarining magistratura bosqichiga hujjat topshirishda talabgordan chet tili bo’yicha yetarli bilimga ega ekanligi to’g’risida sertifikat talab qilinmoqda. chet tili sertifikatiga ega bo’lmagan talabgorlar esa shunchaki davlat oliy taʼlim muassasalarining magistratura bosqichiga hujjat topshira olishmayapti. buning natijasida aksariyat yoshlarimiz xorijiy oliy taʼlim muassasalariga hujjat topshirib, chet el davlatlariga o’qish uchun ketishmoqda. o’zbekiston respublikasi davlat oliy taʼlim muassasalarining magistratura bosqichiga hujjat topshirish uchun chet tili sertifikatini o’zgartirib bo’lmas talab sifatida belgilash, biroz mantiqqa mos kelmaydi. chunki chet tili bo’yicha yetarli bilimga ega ekanligi to’g’risida sertifikatga ega bo’lgan kadr asosan xorijiy oliy taʼlim muassasalariga o’qishga kirishga harakat qiladi va bizning oliy taʼlim muassasalariga o’qishga kirmaydi. bu esa, o’z navbatida, mamlakatimiz salohiyatli kadrlarining o’qish va ishlash uchun xorijiy davlatlarga chiqib ketishiga olib keladi. shuni alohida taʼkidlash joizki, o’zbekiston respublikasi konstitutsiyasining qirq birinchi moddasi birinchi xatboshiga muvofiq, “har kim bilim olish huquqiga ega”. shuningdek, bosh qomusimizning o‘n sakkizinchi moddasida “o’zbekiston respublikasida barcha fuqarolar bir xil huquq va erkinliklarga ega bo’lib, jinsi, irqi, millati, tili, dini, ijtimoiy kelib chiqishi, eʼtiqodi, shaxsi va ijtimoiy mavqeidan qatʼi nazar, qonun oldida tengdirlar”, deb belgilab qo’yilgan. davlat oliy taʼlim muassasalarining magistratura bosqichiga hujjat topshirishda, talabgordan chet tili bo’yicha yetarli bilimga ega ekanligi to’g’risida sertifikatning talab qilinishi esa, o’zbekiston respublikasi fuqarosining bilish olishga bo’lgan konstitutsiyaviy huquqlarini va ijtimoiy adolat prinsipini buzadi. qolaversa, konstitutsiyamizning to‘rtinchi moddasida o’zbekiston respublikasining davlat tili o’zbek tili ekanligi belgilangan. yaʼni, mazkur konstitutsiyaviy normaga asosan, davlat oliy taʼlim muassasalarining magistratura bosqichiga hujjat topshirishda chet tili sertifikati faqat qo’shimcha ustunlik berishi mumkin. yuqoridagilardan kelib chiqqan holda, o’zbekiston respublikasida davlat oliy taʼlim muassasalarining magistratura bosqichida o’qish istagi bo’lgan barcha talabgorlarni imtixon asosida o’qishga qabul qilishni hamda chet tili bo’yicha sertifikatni faqatgina qo’shimcha ustunlik sifatida belgilashni taklif qilamiz. bir ming  sakkiz yuz oltmish ikki",7
"shayxontohur tumanining “alisher navoiy” va “labzak” ko’chalari kesishmasida joylashgan chorrahada rekonstruksiya ishlarini olib borish chog’ida mahalliy infratuzilma eʼtiborga olinmadi va natijada chorraha piyodalar uchun xavfli va noqulay bo’ldi. buning asosiy sababi, taʼmirlash ishlari yakunida chorrahaning bir tomonidagi piyodalar o’tish joyining demontaj qilinishidir. piyodalar o’tish joyining demontaj qilinishi oqibatida piyoda yo’lni kesib o’tishi uchun talab etiladigan masofa va vaqt ikki barobarga oshdi. ushbu piyodalar o’tish joyini saqlab qolish muhim. chunki u piyodalar uchun jamoat transporti bekatiga, oziq-ovqat do’konlari va dorixonalarga yetib borish uchun eng qisqa yo’l bo’lib, “o’rda” mahallasidagi aholi orasida aloqani taʼminlab berar edi. masalaning yana bir jiddiy jihati shundan iboratki, piyodalar o’tish joyi demontaj qilinganligiga qaramasdan, piyodalar “o’rda” chorrahasining ushbu joyidan, o’z jonlarini xatarga qo’yib, yo’lni kesib o’tishda davom etishmoqda. taʼkidlash joizki, o’zbekiston respublikasi prezidentining ikki ming  yigirma ikkiinchi yil to‘rtinchi apreldagi pq bir yuz to‘qson -son qarorining birinchi bandiga muvofiq, yo’l harakati ishtirokchilarining “piyoda – jamoat transporti – velotransport – avtotransport” ustuvorligi asosida xavfsiz harakatlanishi uchun ishonchli shart-sharoitlarni yaratish muhim ahamiyat kasb etadi. yuqoridagilardan kelib chiqqan holda, toshkent shahar shayxontohur tumanidagi “alisher navoiy” va “labzak” ko’chalari kesishmasidagi chorrahaga ilgari mavjud bo’lgan barcha piyodalar o’tish joylarini qaytarishni taklif qilamiz. besh yuz sakson yetti",5
"deyarli barcha ota-onalar farzandlarini maktabgacha taʼlim muassasalariga joylashtirishadi. bu odatiy holga aylangan. ota-onalar mehnat faoliyatini amalga oshirayotgan paytda, o’z farzandlarini maktabgacha taʼlim muassasasi tarbiyachilariga ishonib qoldirib ketishadi. lekin hozirda ijtimoiy tarmoqlarda tarqalayotgan turli xil videolavhalar orqali maktabgacha taʼlim muassasalari tarbiyachilari tarbiyalanuvchilarga nisbatan qo’pol va hattoki qonunga xilof munosabatda bo’layotganining, tarbiyalanuvchilarga nisbatan jismoniy kuch ishlatayotganligining va tarbiyalanuvchilarga sifatsiz shart-sharoitlar yaratilganligining guvohi bo’lmoqdamiz. bugungi kunda o’zbekistondagi maktabgacha taʼlim muassasalari ikki toifaga, yaʼni davlat tasarrufidagi va xususiy maktabgacha taʼlim muassasalariga bo’linadi. yuqorida sanab o’tilgan salbiy va qonunga xilof holatlarning oldini olish maqsadida xususiy maktabgacha taʼlim muassasalarida videokuzatuv moslamalari o’rnatilgan. shundan kelib chiqib, davlat tasarrufidagi maktabgacha taʼlim muassasalarida ham videokuzatuv moslamalarini o’rnatishni hamda ushbu moslamalarni internet tarmog’i orqali onlayn kuzatishni yo’lga qo’yish maqsadga muvofiq bo’lar edi. yuqoridagilarni inobatga olgan holda, maktabgacha taʼlim vazirligi tomonidan davlat tasarrufidagi maktabgacha taʼlim muassasalarida videokuzatuv moslamalarini o’rnatishni taklif qilamiz. olti yuz o‘n bir",7
"yurtimizda jamoat transportini rivojlantirish va aholi uchun yana-da qulay qilishi bo’yicha ko’plab ishlar amalga oshirib kelinmoqda. barcha jamoat transporti turlari orasida metropoliten alohida o’rinni egallaydi. xususan, so’nggi yillarda metropolitenning yangi bekatlarini qurish, ularda zamonaviy raqamli texnologiyalardan foydalanishni tashkil etish va metropolitenda aholi uchun qo’shimcha qulayliklar yaratish bo’yicha salmoqli ishlar amalga oshirildi. ammo, shunga qaramasdan, bugungi kunda toshkent metropolitenida mavjud bo’lgan bir dolzarb muammoga yechim taklif qilmoqchiman. so’nggi paytlarda, ijtimoiy tarmoqlar orqali fuqarolarning metropolitenda poyezd relslari tagiga o’zini tashlab suiqasd qilganligiga yoki maʼlum bir sabablarga ko’ra, relslar ustiga yiqilib tushganligiga ko’p marotaba guvoh bo’ldik. haqiqatdan ham metropoliten bekatlarida yo’lovchilarni poyezd relslaridan saqlab turuvchi biror moslama yoki qurilma o’rnatilmagan. masalan, nafaqat suiqasd uyushtirmoqchi bo’lgan insonga nisbatan, balki yo’lovchilar gavjum bo’lgan paytlarda ham metropoliten bekatlarida mavjud xavfsizlik choralari yo’lovchilarning sog’lig’i va hayotini yetarli darajada himoya qilishning imkonini bermaydi desak, adashmagan bo’lamiz. ko’plab xorijiy davlatlarda, xususan, koreya respublikasi, yaponiya va boshqa shu kabi bir qator davlatlarning metropoliten bekatlarida maxsus oynalar yo’lovchilar va poyezdlarni bir-biridan xavfsiz masofada ushlab turish imkonini beradi. shundan kelib chiqqan holda, transport vazirligi va “toshkent metropoliteni” duk tomonidan toshkent metropoliteni stansiyalarining bekatlarida yo’lovchilar va poyezdlarni bir-biridan xavfsiz masofada ushlab turuvchi maxsus oynalar o’rnatilishini taklif qilamiz. besh yuz yetmish olti",5
"hozirda mamlakatimizda taʼlim sohasiga alohida eʼtibor berilib, yoshlarimizning sifatli taʼlim olishi uchun keng ko’lamli islohotlar amalga oshirilib kelinmoqda. bugungi kunda o’zbekistonda turli bosqichlarga ega bo’lgan taʼlim tizimi yo’lga qo’yilgan bo’lib, ushbu tizimda umumiy o’rta taʼlim bosqichi muhim ahamiyat kasb etadi. umumiy o’rta taʼlim bosqichi butun taʼlim tizimining asosini tashkil etadi. yurtboshimiz sh. mirziyoyev taʼbiri bilan aytganda “taʼlim va tarbiyaning asosi, poydevori bu – maktab. maktabni maktab qiladigan kuch esa o’qituvchilardir”. shu o’rinda, umumtaʼlim maktablaridagi o’qituvchilarimiz faoliyati bilan bog’liq bir masalaga to’xtalmoqchiman. barchamizga maʼlumki, umumtaʼlim maktablarida hattoki baʼzi oliy yoki birinchi toifali o’qituvchilarimiz ham o’z sohalarining qanchalik yetuk va kuchli mutaxassislari bo’lishmasin, o’z bilimlarini o’quvchilarga yetkazishda va o’rgatishda qiyinchiliklarga duch kelishadi. aksariyat holatlarda hech qanday toifaga ega bo’lmagan oddiy o’qituvchilar o’quvchilarga bilim berishda oliy yoki birinchi toifali o’qituvchilardan ham yaxshiroq natijalarni qayd etishi mumkin. shundan kelib chiqib, umumtaʼlim maktablari o’qituvchilariga malaka toifalari berilishida ular o’qitayotgan o’quvchilarning o’zlashtirish ko’rsatkichlarini ham inobatga olish kerak, deb hisoblayman. yuqoridagilarni inobatga olgan holda, xalq taʼlimi vazirligi umumtaʼlim maktablaridagi o’qituvchilarga malaka toifalarini berishda nafaqat attestatsiya natijalarini, balki o’quvchilarning o’zlashtirgan bilim ko’rsatkichlarini ham inobatga olishini hamda ushbu tartibni joriy qilish maqsadida tegishli normativ-huquqiy hujjatlarga o’zgartish va qo’shimchalar kiritilishini taklif qilamiz. yetti yuz",7
"so’nggi yillarda mamlakatimizda aholiga qulay shart-sharoitlar yaratish maqsadida ko’plab ishlar amalga oshirilib kelinmoqda. shaharlarimizning insonlar uchun qulaylik darajasini oshirish maqsadida zamonaviy qurilish loyihalari asosida ko’plab binolar, bog’lar, dam olish maskanlari va boshqa turdagi inshootlar qurilmoqda. biroq, bugungi kunda shaharlarimizda jamoat xojatxonalarini qurish muammosi hanuzgacha dolzarb muammo sifatida saqlanib qolmoqda. masalan, shaharda maʼlum bir yumush bilan yurganda yoki shahar aylangani chiqqanda deyarli birorta ham jamoat xojatxonasiga duch kelmaysiz. bu holat shahar aholisi va chet ellik mehmonlar uchun noqulayliklarni tug’dirmoqda. yurtimizga tashrif buyuruvchi chet ellik mehmonlar jamoat xojatxonalarining mavjud emasligini o’zbekistonning turizm sohasidagi kamchiliklaridan biri sifatida eʼtirof etishmoqda. zamonaviy shahar qurish loyihalariga nazar tashlaydigan bo’lsak, jamoat xojatxonalarini qurish shahar aholisiga qo’shimcha qulayliklar yaratish vositasi hamda qurilish loyihalarining ajralmas qismi hisoblanishini ko’rishimiz mumkin. masalan, yevropaning deyarli barcha davlatlarida va boshqa aksariyat rivojlanib borayotgan davlatlarning shaharlarida jamoaviy xojatxonalar tizimi samarali yo’lga qo’yilgan. mamlakatimiz shaharlarida zamonaviy jamoat xojatxonalarini qurish orqali ham aholiga, ham chet ellik mehmonlarga qulayliklar yaratilgan bo’lar edi. taʼkidlash joizki, jamoat xojatxonalarini tashkil etish zamonaviy shahar qurilishi loyihalarining asosiy talabi hamda insonlarning kundalik ehtiyoji uchun muhim bo’lgan vosita hisoblanadi. yuqoridagilarni inobatga olgan holda, respublikamizning barcha shaharlarida jamoat xojatxonalarini tashkil etishni taklif qilamiz. bir ming  yigirma",8
"maʼlumki, bugungi kunda mamlakatimizda ko’p kvartirali uylar va turli ijtimoiy soha obʼektlarining soni tobora ortib bormoqda. biroq yangi qurilish loyihalarini amalga oshirishda quruvchi tashkilotlar tomonidan ko’plab kamchiliklarga yo’l qo’yilmoqda. xususan, ko’p kvartirali uylar, ijtimoiy soha obʼektlari (bozorlar, savdo markazlari, istirohat bog’lari, sanʼat va madaniyat muassasalari va boshqalar)ning qurilish loyihalarida avtomobil transporti turargohi nazardan chetda qolib ketmoqda. bu holat, o’z navbatida, qurilish loyihalarining sifati, qulayligi va xavfsizlik darajasiga salbiy taʼsir ko’rsatmoqda. bunga asosiy sabab sifatida o’zbekiston respublikasining amaldagi qonunchilik hujjatlarida qurilish loyihalarini amalga oshirishda avtomobil transporti turargohlarini qurish majburiyligini nazarda tutuvchi normalar yetarli darajada belgilanmaganligini keltirish mumkin. mavjud holat aholiga noqulayliklarni tug’dirib, yurtimizning turistik jozibadorligiga ham salbiy taʼsir ko’rsatmoqda. shuningdek, bir uyda istiqomat qilayotgan fuqarolar o’rtasida avtomobil transporti turargohiga egalik qilish bo’yicha nizoli holatlarning kelib chiqishiga sabab bo’lmoqda. yuqoridagilarni inobatga olgan holda, o’zbekiston respublikasi oliy majlisi qonunchilik palatasi deputatlari tomonidan qurilish loyihalarini amalga oshirishda avtomobil transporti turargohlarini qurish majburiyligini belgilashni nazarda tutuvchi qonun loyihasi ishlab chiqilishini taklif etamiz. sakkiz yuz to‘qson uch",8
